lat,long
38.762673,-97.571776
38.76267266666667,-97.57172861111111
38.762672333333335,-97.57168122222222
38.762672,-97.57163383333334
38.76267166666667,-97.57158644444445
38.76267133333333,-97.57153905555556
38.762671,-97.57149166666667
38.762670666666665,-97.57144427777777
38.76267033333333,-97.57139688888888
38.76267,-97.5713495
38.76266966666667,-97.57130211111111
38.762669333333335,-97.57125472222222
38.762669,-97.57120733333333
38.76266866666667,-97.57115994444445
38.76266833333333,-97.57111255555556
38.762668,-97.57106516666667
38.762667666666665,-97.57101777777778
38.76266733333333,-97.5709703888889
38.762667,-97.570923
38.76266666666667,-97.5708756111111
38.762666333333335,-97.57082822222222
38.762666,-97.57078083333333
38.76266566666667,-97.57073344444444
38.76266533333333,-97.57068605555556
38.762665,-97.57063866666667
38.762664666666666,-97.57059127777778
38.76266433333333,-97.57054388888889
38.762664,-97.5704965
38.76266366666667,-97.57044911111112
38.762663333333336,-97.57040172222223
38.762663,-97.57035433333334
38.76266266666667,-97.57030694444444
38.76266233333333,-97.57025955555555
38.762662,-97.57021216666666
38.762661666666666,-97.57016477777778
38.762661333333334,-97.57011738888889
38.762661,-97.57007
38.762619125,-97.5717754375
38.76261880381944,-97.57172802256945
38.76261848263889,-97.57168060763888
38.762618161458334,-97.57163319270833
38.76261784027778,-97.57158577777777
38.762617519097226,-97.57153836284722
38.76261719791667,-97.57149094791666
38.76261687673611,-97.57144353298611
38.76261655555555,-97.57139611805555
38.762616234375,-97.571348703125
38.762615913194445,-97.57130128819445
38.76261559201389,-97.57125387326388
38.76261527083334,-97.57120645833334
38.76261494965278,-97.57115904340277
38.76261462847222,-97.57111162847222
38.76261430729167,-97.57106421354166
38.76261398611111,-97.57101679861111
38.762613664930555,-97.57096938368055
38.762613343750004,-97.57092196875
38.76261302256945,-97.57087455381945
38.76261270138889,-97.57082713888889
38.76261238020833,-97.57077972395834
38.76261205902778,-97.57073230902778
38.76261173784722,-97.57068489409723
38.762611416666665,-97.57063747916666
38.762611095486115,-97.57059006423611
38.76261077430556,-97.57054264930555
38.762610453125,-97.570495234375
38.76261013194445,-97.57044781944445
38.76260981076389,-97.57040040451389
38.76260948958333,-97.57035298958334
38.762609168402776,-97.57030557465278
38.762608847222225,-97.57025815972223
38.76260852604167,-97.57021074479167
38.76260820486111,-97.57016332986112
38.76260788368056,-97.57011591493055
38.7626075625,-97.5700685
38.76256525,-97.571774875
38.762564940972226,-97.57172743402778
38.76256463194444,-97.57167999305555
38.76256432291667,-97.57163255208333
38.76256401388889,-97.57158511111112
38.762563704861115,-97.5715376701389
38.76256339583333,-97.57149022916667
38.76256308680556,-97.57144278819445
38.76256277777778,-97.57139534722222
38.762562468750005,-97.57134790625
38.76256215972222,-97.57130046527777
38.762561850694446,-97.57125302430556
38.76256154166667,-97.57120558333334
38.76256123263889,-97.57115814236111
38.76256092361111,-97.57111070138889
38.762560614583336,-97.57106326041666
38.76256030555556,-97.57101581944444
38.76255999652778,-97.57096837847222
38.7625596875,-97.5709209375
38.762559378472226,-97.57087349652778
38.76255906944444,-97.57082605555556
38.76255876041667,-97.57077861458333
38.76255845138889,-97.57073117361111
38.762558142361115,-97.57068373263888
38.76255783333333,-97.57063629166666
38.76255752430556,-97.57058885069443
38.76255721527778,-97.57054140972222
38.76255690625,-97.57049396875
38.76255659722222,-97.57044652777778
38.762556288194446,-97.57039908680555
38.76255597916667,-97.57035164583333
38.76255567013889,-97.5703042048611
38.76255536111111,-97.57025676388888
38.762555052083336,-97.57020932291667
38.76255474305556,-97.57016188194444
38.76255443402778,-97.57011444097222
38.762554125,-97.570067
38.762511375,-97.5717743125
38.762511078125,-97.57172684548611
38.76251078125,-97.57167937847223
38.762510484375,-97.57163191145833
38.762510187500006,-97.57158444444444
38.762509890625005,-97.57153697743055
38.76250959375,-97.57148951041667
38.762509296875,-97.57144204340277
38.762509,-97.57139457638888
38.762508703125,-97.571347109375
38.76250840625,-97.57129964236111
38.762508109375005,-97.57125217534723
38.762507812500004,-97.57120470833333
38.762507515625,-97.57115724131944
38.76250721875,-97.57110977430555
38.762506921875,-97.57106230729167
38.762506625,-97.57101484027777
38.762506328125,-97.57096737326388
38.76250603125,-97.57091990625
38.762505734375004,-97.57087243923611
38.7625054375,-97.57082497222223
38.762505140625,-97.57077750520833
38.76250484375,-97.57073003819444
38.762504546875,-97.57068257118055
38.76250425,-97.57063510416667
38.762503953125,-97.57058763715277
38.762503656250004,-97.57054017013888
38.762503359375,-97.570492703125
38.7625030625,-97.57044523611111
38.762502765625,-97.57039776909723
38.76250246875,-97.57035030208333
38.762502171875,-97.57030283506944
38.762501875,-97.57025536805556
38.762501578125004,-97.57020790104167
38.76250128125,-97.57016043402777
38.762500984375,-97.57011296701388
38.7625006875,-97.5700655
38.7624575,-97.57177375
38.76245721527778,-97.57172625694444
38.76245693055555,-97.5716787638889
38.76245664583333,-97.57163127083334
38.762456361111106,-97.57158377777779
38.76245607638889,-97.57153628472223
38.76245579166667,-97.57148879166667
38.76245550694444,-97.57144129861112
38.76245522222222,-97.57139380555556
38.762454937499996,-97.5713463125
38.76245465277778,-97.57129881944445
38.76245436805555,-97.57125132638889
38.76245408333333,-97.57120383333334
38.76245379861111,-97.57115634027778
38.762453513888886,-97.57110884722222
38.76245322916667,-97.57106135416667
38.76245294444444,-97.57101386111111
38.76245265972222,-97.57096636805556
38.762452374999995,-97.570918875
38.762452090277776,-97.57087138194444
38.76245180555556,-97.5708238888889
38.76245152083333,-97.57077639583333
38.76245123611111,-97.57072890277779
38.762450951388885,-97.57068140972223
38.762450666666666,-97.57063391666667
38.76245038194445,-97.57058642361112
38.76245009722222,-97.57053893055556
38.7624498125,-97.57049143750001
38.762449527777775,-97.57044394444445
38.762449243055556,-97.57039645138889
38.76244895833334,-97.57034895833334
38.76244867361111,-97.57030146527778
38.76244838888889,-97.57025397222222
38.762448104166666,-97.57020647916667
38.762447819444446,-97.57015898611111
38.76244753472222,-97.57011149305556
38.76244725,-97.570064
38.762403625,-97.5717731875
38.76240335243055,-97.57172566840278
38.76240307986111,-97.57167814930555
38.762402807291664,-97.57163063020833
38.76240253472222,-97.57158311111111
38.762402262152776,-97.57153559201389
38.76240198958333,-97.57148807291667
38.76240171701389,-97.57144055381944
38.76240144444444,-97.57139303472222
38.762401171875,-97.571345515625
38.762400899305554,-97.57129799652778
38.76240062673611,-97.57125047743055
38.762400354166665,-97.57120295833333
38.76240008159722,-97.57115543923611
38.76239980902778,-97.57110792013889
38.76239953645833,-97.57106040104166
38.76239926388889,-97.57101288194444
38.762398991319444,-97.57096536284722
38.76239871875,-97.57091784375001
38.762398446180555,-97.57087032465279
38.76239817361111,-97.57082280555557
38.762397901041666,-97.57077528645834
38.76239762847222,-97.57072776736112
38.76239735590278,-97.5706802482639
38.76239708333333,-97.57063272916668
38.76239681076389,-97.57058521006945
38.762396538194444,-97.57053769097223
38.762396265625,-97.57049017187501
38.762395993055556,-97.57044265277779
38.76239572048611,-97.57039513368056
38.76239544791667,-97.57034761458334
38.76239517534722,-97.57030009548612
38.76239490277778,-97.5702525763889
38.762394630208334,-97.57020505729167
38.76239435763889,-97.57015753819445
38.762394085069445,-97.57011001909723
38.7623938125,-97.5700625
38.76234975,-97.571772625
38.76234948958333,-97.57172507986111
38.76234922916667,-97.57167753472221
38.76234896875,-97.57162998958333
38.762348708333334,-97.57158244444445
38.762348447916665,-97.57153489930555
38.762348187499995,-97.57148735416666
38.76234792708333,-97.57143980902778
38.76234766666666,-97.57139226388888
38.76234740625,-97.57134471875
38.76234714583333,-97.57129717361111
38.76234688541667,-97.57124962847222
38.762346625,-97.57120208333333
38.76234636458333,-97.57115453819445
38.76234610416667,-97.57110699305555
38.76234584375,-97.57105944791667
38.762345583333335,-97.57101190277778
38.762345322916666,-97.57096435763889
38.7623450625,-97.5709168125
38.762344802083334,-97.57086926736112
38.762344541666664,-97.57082172222222
38.76234428125,-97.57077417708334
38.76234402083333,-97.57072663194445
38.76234376041667,-97.57067908680555
38.7623435,-97.57063154166667
38.76234323958333,-97.57058399652779
38.76234297916667,-97.57053645138889
38.76234271875,-97.57048890625
38.762342458333336,-97.57044136111112
38.76234219791667,-97.57039381597222
38.7623419375,-97.57034627083334
38.762341677083334,-97.57029872569446
38.762341416666665,-97.57025118055556
38.76234115625,-97.57020363541668
38.76234089583333,-97.57015609027779
38.76234063541667,-97.5701085451389
38.762340375,-97.57006100000001
38.762295875,-97.5717720625
38.76229562673611,-97.57172449131944
38.762295378472224,-97.57167692013888
38.76229513020833,-97.57162934895834
38.76229488194444,-97.57158177777778
38.762294633680554,-97.57153420659722
38.762294385416666,-97.57148663541668
38.76229413715278,-97.57143906423612
38.76229388888889,-97.57139149305556
38.762293640625,-97.571343921875
38.76229339236111,-97.57129635069444
38.76229314409722,-97.5712487795139
38.76229289583333,-97.57120120833333
38.762292647569446,-97.57115363715278
38.76229239930556,-97.57110606597223
38.76229215104167,-97.57105849479167
38.762291902777775,-97.57101092361111
38.76229165451389,-97.57096335243055
38.76229140625,-97.57091578125
38.76229115798611,-97.57086821006945
38.762290909722225,-97.57082063888889
38.76229066145834,-97.57077306770833
38.76229041319444,-97.57072549652779
38.762290164930555,-97.57067792534723
38.76228991666667,-97.57063035416667
38.76228966840278,-97.57058278298611
38.76228942013889,-97.57053521180555
38.762289171875004,-97.570487640625
38.76228892361111,-97.57044006944444
38.76228867534722,-97.57039249826389
38.762288427083334,-97.57034492708334
38.762288178819446,-97.57029735590278
38.76228793055556,-97.57024978472222
38.76228768229167,-97.57020221354166
38.762287434027776,-97.5701546423611
38.76228718576389,-97.57010707118056
38.7622869375,-97.5700595
38.762242,-97.5717715
38.76224176388889,-97.57172390277778
38.762241527777775,-97.57167630555556
38.76224129166667,-97.57162870833334
38.762241055555556,-97.57158111111112
38.76224081944444,-97.57153351388888
38.76224058333334,-97.57148591666666
38.762240347222225,-97.57143831944444
38.76224011111111,-97.57139072222222
38.762239875,-97.571343125
38.762239638888886,-97.57129552777778
38.76223940277778,-97.57124793055556
38.76223916666667,-97.57120033333334
38.762238930555554,-97.57115273611112
38.76223869444445,-97.57110513888888
38.762238458333336,-97.57105754166666
38.76223822222222,-97.57100994444444
38.76223798611111,-97.57096234722222
38.76223775,-97.57091475
38.76223751388889,-97.57086715277778
38.76223727777778,-97.57081955555556
38.762237041666666,-97.57077195833334
38.76223680555556,-97.57072436111112
38.76223656944445,-97.57067676388888
38.762236333333334,-97.57062916666666
38.76223609722222,-97.57058156944444
38.76223586111111,-97.57053397222222
38.762235625,-97.570486375
38.76223538888889,-97.57043877777778
38.76223515277778,-97.57039118055556
38.76223491666667,-97.57034358333334
38.76223468055556,-97.57029598611112
38.762234444444445,-97.57024838888888
38.76223420833333,-97.57020079166666
38.76223397222222,-97.57015319444444
38.762233736111114,-97.57010559722222
38.7622335,-97.570058
38.762188125,-97.57177093749999
38.76218790104167,-97.57172331423611
38.76218767708333,-97.57167569097221
38.762187453125,-97.57162806770833
38.76218722916667,-97.57158044444444
38.76218700520833,-97.57153282118055
38.76218678125,-97.57148519791666
38.76218655729167,-97.57143757465278
38.76218633333333,-97.57138995138888
38.762186109375,-97.571342328125
38.76218588541667,-97.5712947048611
38.76218566145833,-97.57124708159722
38.7621854375,-97.57119945833333
38.76218521354167,-97.57115183506944
38.76218498958333,-97.57110421180555
38.762184765625,-97.57105658854167
38.76218454166667,-97.57100896527777
38.76218431770833,-97.57096134201389
38.76218409375,-97.57091371875
38.76218386979167,-97.57086609548611
38.76218364583333,-97.57081847222223
38.762183421875,-97.57077084895833
38.76218319791667,-97.57072322569445
38.76218297395833,-97.57067560243055
38.76218275,-97.57062797916667
38.76218252604167,-97.57058035590278
38.76218230208333,-97.5705327326389
38.762182078125,-97.570485109375
38.76218185416667,-97.57043748611112
38.76218163020833,-97.57038986284722
38.76218140625,-97.57034223958334
38.76218118229167,-97.57029461631944
38.76218095833333,-97.57024699305556
38.762180734375,-97.57019936979167
38.76218051041667,-97.57015174652778
38.76218028645833,-97.57010412326389
38.7621800625,-97.5700565
38.76213425,-97.571770375
38.762134038194446,-97.57172272569444
38.76213382638889,-97.57167507638889
38.762133614583334,-97.57162742708333
38.76213340277778,-97.57157977777777
38.76213319097222,-97.57153212847223
38.762132979166665,-97.57148447916667
38.762132767361116,-97.57143682986111
38.76213255555556,-97.57138918055556
38.762132343750004,-97.57134153125
38.76213213194445,-97.57129388194444
38.76213192013889,-97.57124623263888
38.762131708333335,-97.57119858333333
38.76213149652778,-97.57115093402777
38.76213128472222,-97.57110328472223
38.76213107291667,-97.57105563541667
38.76213086111111,-97.57100798611111
38.762130649305554,-97.57096033680556
38.762130437500005,-97.5709126875
38.76213022569445,-97.57086503819444
38.76213001388889,-97.57081738888888
38.76212980208334,-97.57076973958333
38.76212959027778,-97.57072209027777
38.762129378472224,-97.57067444097223
38.76212916666667,-97.57062679166667
38.76212895486111,-97.57057914236111
38.762128743055555,-97.57053149305555
38.76212853125,-97.57048384375
38.76212831944444,-97.57043619444444
38.76212810763889,-97.57038854513888
38.76212789583333,-97.57034089583333
38.76212768402778,-97.57029324652777
38.762127472222225,-97.57024559722223
38.76212726041667,-97.57019794791667
38.76212704861111,-97.57015029861111
38.76212683680556,-97.57010264930555
38.762126625,-97.570055
38.762080375000004,-97.5717698125
38.76208017534722,-97.57172213715278
38.76207997569445,-97.57167446180554
38.76207977604167,-97.57162678645832
38.76207957638889,-97.5715791111111
38.76207937673611,-97.57153143576389
38.762079177083336,-97.57148376041667
38.76207897743056,-97.57143608506944
38.76207877777778,-97.57138840972222
38.762078578125,-97.571340734375
38.762078378472225,-97.57129305902777
38.76207817881945,-97.57124538368055
38.76207797916667,-97.57119770833333
38.76207777951389,-97.57115003298611
38.76207757986111,-97.57110235763889
38.76207738020834,-97.57105468229166
38.76207718055556,-97.57100700694444
38.762076980902776,-97.57095933159722
38.76207678125,-97.57091165624999
38.76207658159723,-97.57086398090277
38.762076381944446,-97.57081630555555
38.762076182291665,-97.57076863020833
38.76207598263889,-97.57072095486112
38.762075782986116,-97.57067327951388
38.762075583333335,-97.57062560416666
38.76207538368055,-97.57057792881945
38.76207518402778,-97.57053025347221
38.762074984375005,-97.570482578125
38.76207478472222,-97.57043490277778
38.76207458506944,-97.57038722743056
38.76207438541667,-97.57033955208334
38.76207418576389,-97.5702918767361
38.76207398611111,-97.57024420138889
38.76207378645833,-97.57019652604167
38.762073586805556,-97.57014885069444
38.76207338715278,-97.57010117534722
38.7620731875,-97.5700535
38.762026500000005,-97.57176924999999
38.762026312500005,-97.5717215486111
38.762026125000006,-97.57167384722221
38.762025937500006,-97.57162614583332
38.76202575000001,-97.57157844444444
38.76202556250001,-97.57153074305555
38.76202537500001,-97.57148304166665
38.7620251875,-97.57143534027777
38.762025,-97.57138763888888
38.7620248125,-97.5713399375
38.762024625,-97.5712922361111
38.7620244375,-97.57124453472221
38.76202425,-97.57119683333333
38.762024062500004,-97.57114913194444
38.762023875000004,-97.57110143055554
38.762023687500005,-97.57105372916666
38.762023500000005,-97.57100602777777
38.762023312500006,-97.57095832638889
38.762023125,-97.570910625
38.7620229375,-97.5708629236111
38.76202275,-97.57081522222222
38.7620225625,-97.57076752083333
38.762022375,-97.57071981944445
38.7620221875,-97.57067211805555
38.762022,-97.57062441666666
38.7620218125,-97.57057671527778
38.762021625,-97.57052901388889
38.7620214375,-97.5704813125
38.762021250000004,-97.57043361111111
38.762021062500004,-97.57038590972222
38.762020875000005,-97.57033820833334
38.7620206875,-97.57029050694445
38.7620205,-97.57024280555555
38.7620203125,-97.57019510416667
38.762020125,-97.57014740277778
38.7620199375,-97.5700997013889
38.76201975,-97.570052
38.761972625,-97.5717686875
38.761972449652774,-97.57172096006944
38.761972274305556,-97.57167323263889
38.76197209895833,-97.57162550520833
38.76197192361111,-97.57157777777778
38.76197174826389,-97.57153005034722
38.761971572916664,-97.57148232291667
38.76197139756945,-97.57143459548611
38.76197122222222,-97.57138686805555
38.761971046875,-97.571339140625
38.76197087152778,-97.57129141319444
38.761970696180555,-97.57124368576389
38.76197052083333,-97.57119595833333
38.76197034548611,-97.57114823090278
38.76197017013889,-97.57110050347222
38.76196999479166,-97.57105277604167
38.761969819444445,-97.57100504861111
38.76196964409722,-97.57095732118056
38.761969468749996,-97.57090959375
38.76196929340278,-97.57086186631945
38.76196911805555,-97.57081413888889
38.761968942708336,-97.57076641145834
38.76196876736111,-97.57071868402778
38.761968592013886,-97.57067095659723
38.76196841666667,-97.57062322916667
38.761968241319444,-97.57057550173612
38.76196806597222,-97.57052777430556
38.761967890625,-97.570480046875
38.76196771527778,-97.57043231944445
38.76196753993055,-97.5703845920139
38.761967364583334,-97.57033686458334
38.76196718923611,-97.57028913715278
38.76196701388889,-97.57024140972223
38.76196683854167,-97.57019368229167
38.76196666319444,-97.57014595486112
38.761966487847225,-97.57009822743056
38.7619663125,-97.57005050000001
38.76191875,-97.57176812499999
38.76191858680556,-97.57172037152777
38.761918423611114,-97.57167261805554
38.761918260416664,-97.57162486458333
38.76191809722222,-97.57157711111111
38.76191793402778,-97.57152935763888
38.761917770833335,-97.57148160416666
38.761917607638885,-97.57143385069443
38.76191744444444,-97.57138609722222
38.76191728125,-97.57133834375
38.76191711805556,-97.57129059027777
38.761916954861114,-97.57124283680555
38.761916791666664,-97.57119508333334
38.76191662847222,-97.5711473298611
38.76191646527778,-97.57109957638889
38.761916302083335,-97.57105182291667
38.761916138888886,-97.57100406944444
38.76191597569444,-97.57095631597223
38.7619158125,-97.5709085625
38.76191564930556,-97.57086080902778
38.761915486111114,-97.57081305555556
38.761915322916664,-97.57076530208333
38.76191515972222,-97.57071754861111
38.76191499652778,-97.5706697951389
38.761914833333336,-97.57062204166667
38.761914670138886,-97.57057428819445
38.76191450694444,-97.57052653472223
38.76191434375,-97.57047878125
38.76191418055556,-97.57043102777779
38.761914017361114,-97.57038327430557
38.761913854166664,-97.57033552083334
38.76191369097222,-97.57028776736112
38.76191352777778,-97.57024001388889
38.761913364583336,-97.57019226041668
38.761913201388886,-97.57014450694446
38.76191303819444,-97.57009675347223
38.761912875,-97.57004900000001
38.761864875,-97.5717675625
38.76186472395833,-97.57171978298611
38.761864572916664,-97.57167200347222
38.761864421875,-97.57162422395834
38.761864270833335,-97.57157644444445
38.76186411979167,-97.57152866493055
38.76186396875,-97.57148088541666
38.76186381770833,-97.57143310590278
38.76186366666667,-97.57138532638889
38.761863515625,-97.571337546875
38.761863364583334,-97.57128976736111
38.761863213541666,-97.57124198784722
38.7618630625,-97.57119420833334
38.76186291145834,-97.57114642881945
38.76186276041667,-97.57109864930555
38.761862609375,-97.57105086979166
38.76186245833333,-97.57100309027778
38.761862307291665,-97.57095531076389
38.761862156250004,-97.57090753125
38.761862005208336,-97.57085975173611
38.76186185416667,-97.57081197222222
38.761861703125,-97.57076419270834
38.76186155208333,-97.57071641319445
38.761861401041664,-97.57066863368055
38.76186125,-97.57062085416666
38.761861098958335,-97.57057307465278
38.76186094791667,-97.57052529513889
38.761860796875,-97.570477515625
38.76186064583333,-97.57042973611111
38.76186049479167,-97.57038195659722
38.76186034375,-97.57033417708334
38.76186019270833,-97.57028639756945
38.761860041666665,-97.57023861805555
38.761859890625,-97.57019083854166
38.761859739583336,-97.57014305902779
38.76185958854167,-97.5700952795139
38.7618594375,-97.5700475
38.761811,-97.571767
38.761810861111115,-97.57171919444444
38.76181072222222,-97.57167138888889
38.761810583333336,-97.57162358333333
38.76181044444444,-97.57157577777777
38.76181030555556,-97.57152797222221
38.76181016666667,-97.57148016666666
38.76181002777778,-97.5714323611111
38.76180988888889,-97.57138455555555
38.76180975,-97.57133675
38.76180961111111,-97.57128894444445
38.761809472222225,-97.57124113888888
38.76180933333333,-97.57119333333333
38.761809194444446,-97.57114552777777
38.76180905555556,-97.57109772222222
38.761808916666666,-97.57104991666667
38.76180877777778,-97.57100211111111
38.76180863888889,-97.57095430555556
38.7618085,-97.5709065
38.761808361111115,-97.57085869444444
38.76180822222222,-97.57081088888889
38.761808083333335,-97.57076308333333
38.76180794444444,-97.57071527777778
38.761807805555556,-97.57066747222223
38.76180766666667,-97.57061966666667
38.761807527777776,-97.57057186111112
38.76180738888889,-97.57052405555555
38.761807250000004,-97.57047625
38.76180711111111,-97.57042844444445
38.761806972222224,-97.57038063888889
38.76180683333333,-97.57033283333334
38.761806694444445,-97.57028502777779
38.76180655555556,-97.57023722222223
38.761806416666666,-97.57018941666666
38.76180627777778,-97.57014161111111
38.761806138888886,-97.57009380555556
38.761806,-97.570046
